85.208.96.195 bot - "2025-07-28 00:06:36" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/137 200 "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
103.168.29.197 - - "2025-07-28 00:50:44" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/download/1243/481/4232 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
36.76.183.20 - - "2025-07-28 00:57:57" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
193.186.4.182 - - "2025-07-28 00:58:09" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
182.2.77.121 - - "2025-07-28 00:58:10" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
36.76.183.20 - - "2025-07-28 00:58:16" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/download/1257/493/4382 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
36.76.183.20 - - "2025-07-28 00:58:18" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/1257 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
114.119.128.6 bot - "2025-07-28 00:59:34" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/view/982 200 "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
172.182.213.193 bot - "2025-07-28 01:02:04" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/454 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot"
17.241.227.240 bot - "2025-07-28 01:07:49" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/download/111/86/827 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
72.14.201.183 - - "2025-07-28 01:09:23" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/view/655 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
40.77.167.38 bot - "2025-07-28 01:11:39" https://ejournal.univ-tridinanti.ac.id/index.php/trisepa/article/view/626 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
162.120.184.24 - - "2025-07-28 01:11:59" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
182.4.132.250 - - "2025-07-28 01:12:21" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/view/655 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
182.4.132.125 - - "2025-07-28 01:12:27" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/download/655/269/2643 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
85.208.96.206 bot - "2025-07-28 01:12:46" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/815 200 "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
52.167.144.197 bot - "2025-07-28 01:14:30" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/view/152 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
213.180.203.64 bot - "2025-07-28 01:21:44" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/588 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
52.255.111.10 bot - "2025-07-28 01:23:05" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/133/68/732 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
149.108.137.49 - - "2025-07-28 01:23:18" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/79 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"
52.167.144.142 bot - "2025-07-28 01:25:41" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/146 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
162.120.184.27 - - "2025-07-28 01:27:53" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/view/378 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36"
36.79.247.117 - - "2025-07-28 01:28:26" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/726 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
40.77.167.235 bot - "2025-07-28 01:28:28" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/view/458 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
36.79.247.117 - - "2025-07-28 01:28:37" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/726/335/2974 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
36.79.247.117 - - "2025-07-28 01:30:26" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/726/335/2974 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
216.73.216.186 bot - "2025-07-28 01:31:17" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/download/442/197/1949 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
114.79.1.136 - - "2025-07-28 01:32:06" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/146/97/979 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36"
57.141.2.2 bot - "2025-07-28 01:32:10" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/752 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
36.79.247.117 - - "2025-07-28 01:33:20" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/726 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
36.79.247.117 - - "2025-07-28 01:34:01" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/726 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
114.79.49.136 - - "2025-07-28 01:35:53" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/201 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"
66.249.74.135 bot - "2025-07-28 01:36:05" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/1274 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.7151.103 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
52.167.144.184 bot - "2025-07-28 01:39:22" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/93 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
180.243.181.3 - - "2025-07-28 01:40:21" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/478/307/2889 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36"
40.77.167.22 bot - "2025-07-28 01:41:56" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/751 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.22 bot - "2025-07-28 01:42:47" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/934 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.74.135 bot - "2025-07-28 01:43:34" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/1384 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.7151.103 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
114.5.247.54 - - "2025-07-28 01:45:40" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/132 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
52.167.144.184 bot - "2025-07-28 01:46:42" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/664 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.156 bot - "2025-07-28 01:51:38" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/124 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
180.243.6.224 - - "2025-07-28 01:52:06" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/458/232/2084 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
180.243.6.224 - - "2025-07-28 01:52:21" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/458/232/2084 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
140.213.14.212 - - "2025-07-28 01:52:24" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/710/312/2900 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"
57.141.2.8 bot - "2025-07-28 01:53:29" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/50 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
40.77.167.68 bot - "2025-07-28 01:55:13" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/588 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
57.141.2.3 bot - "2025-07-28 01:57:11" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/view/575 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
114.10.155.224 - - "2025-07-28 01:57:34" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/download/1264/508/4589 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
85.208.96.207 bot - "2025-07-28 01:57:53" https://ejournal.univ-tridinanti.ac.id/index.php/inovarsi/article/view/1154 200 "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
114.119.135.152 bot - "2025-07-28 01:59:23" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/download/1258/499/4561 200 "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
57.141.2.10 bot - "2025-07-28 01:59:43" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/748 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
52.167.144.156 bot - "2025-07-28 01:59:50" https://ejournal.univ-tridinanti.ac.id/index.php/infolek/article/view/745 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
57.141.2.23 bot - "2025-07-28 02:00:10" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/index 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
20.97.189.106 bot - "2025-07-28 02:00:54" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/50/32/178 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
57.141.2.5 bot - "2025-07-28 02:02:13" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/675 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.2.21 bot - "2025-07-28 02:10:04" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/89 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.2.6 bot - "2025-07-28 02:10:50" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/view/478 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
185.191.171.8 bot - "2025-07-28 02:11:04" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/view/988 200 "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
40.77.167.2 bot - "2025-07-28 02:11:25" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/685/320/2908 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
57.141.2.16 bot - "2025-07-28 02:12:32" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/1027 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
52.167.144.221 bot - "2025-07-28 02:13:33" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/79 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.74.135 bot - "2025-07-28 02:13:35" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/download/415/194/1940 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.7151.103 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
123.231.163.158 - - "2025-07-28 02:14:33" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
123.231.163.158 - - "2025-07-28 02:14:33" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
40.77.167.2 bot - "2025-07-28 02:14:55" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/61 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
57.141.2.5 bot - "2025-07-28 02:15:16" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/25 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
123.231.163.158 - - "2025-07-28 02:15:26" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
114.10.75.117 - - "2025-07-28 02:16:45" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/1384 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
52.167.144.169 bot - "2025-07-28 02:17:13" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
114.10.68.226 - - "2025-07-28 02:17:54" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/issue/view/74 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
114.10.68.226 - - "2025-07-28 02:17:54" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/1384 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
57.141.2.27 bot - "2025-07-28 02:18:00" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/index 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
114.10.68.226 - - "2025-07-28 02:18:15" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/download/1384/503/4580 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
114.10.68.226 - - "2025-07-28 02:18:19" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/download/1384/503/4580 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
52.167.144.169 bot - "2025-07-28 02:18:32" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/410 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.2 bot - "2025-07-28 02:18:55" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/686 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
162.120.184.216 - - "2025-07-28 02:19:20" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/343 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
52.167.144.169 bot - "2025-07-28 02:20:02" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/view/717 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
185.191.171.11 bot - "2025-07-28 02:20:03" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/issue/view/76 200 "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
57.141.2.5 bot - "2025-07-28 02:20:33" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/113 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
