40.77.167.28 bot - "2024-08-26 00:06:04" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/133 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.20 bot - "2024-08-26 00:30:09" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/view/451 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
202.51.200.97 - - "2024-08-26 00:40:43" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1"
120.188.67.102 - - "2024-08-26 00:46:55" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/433 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
114.10.148.142 - - "2024-08-26 00:47:13" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/457 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
114.10.148.142 - - "2024-08-26 00:47:41" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/download/457/235/2253 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
114.10.148.142 - - "2024-08-26 00:47:41" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/download/457/235/2253 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
52.167.144.145 bot - "2024-08-26 00:48:58" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/61 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
216.244.66.235 bot - "2024-08-26 00:51:56" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/index 200 "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
66.249.71.69 bot - "2024-08-26 00:55:57" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.195 bot - "2024-08-26 00:59:50" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/download/78/39/412 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
182.4.5.211 - - "2024-08-26 01:06:45" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 12; V2236 Build/SP1A.210812.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.103 Mobile Safari/537.36"
182.4.5.211 - - "2024-08-26 01:10:03" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 12; V2236 Build/SP1A.210812.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.103 Mobile Safari/537.36"
182.4.5.211 bot - "2024-08-26 01:10:07" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "com.google.android.apps.searchlite/961535 (Linux; U; Android 12; in_ID; V2236; Build/SP1A.210812.003; Cronet/128.0.6547.3)"
114.10.153.30 - - "2024-08-26 01:13:49" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/133 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0"
114.10.153.30 - - "2024-08-26 01:14:27" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/133/68/732 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0"
66.249.71.69 bot - "2024-08-26 01:21:59" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
45.93.130.73 bot - "2024-08-26 01:22:21" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://docs.perplexity.ai/docs/perplexity-bot)"
66.249.90.163 bot - "2024-08-26 01:23:18" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/index 200 "Mozilla/5.0 (compatible; Google-Site-Verification/1.0)"
123.231.163.158 - - "2024-08-26 01:31:33" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
114.10.153.30 - - "2024-08-26 01:34:15" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/133/68/732 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0"
202.162.216.5 - - "2024-08-26 01:34:40" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/416 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
40.77.167.17 bot - "2024-08-26 01:35:05" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/107 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.152 bot - "2024-08-26 01:39:23" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/143 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.54 bot - "2024-08-26 01:40:22" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/view/116 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
190.92.204.35 - - "2024-08-26 01:43:30" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/issue/view/46 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47"
202.51.200.97 - - "2024-08-26 01:44:21" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
182.1.100.68 - - "2024-08-26 01:47:20" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
66.249.73.193 bot - "2024-08-26 01:52:51" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/117/76/768 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
52.167.144.195 bot - "2024-08-26 01:53:45" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/203 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.188 bot - "2024-08-26 01:54:41" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/171 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
155.254.58.243 bot - "2024-08-26 01:54:44" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://docs.perplexity.ai/docs/perplexity-bot)"
66.249.71.71 bot - "2024-08-26 01:58:53" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/137 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.244.107.224 - - "2024-08-26 02:05:20" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/download/56/51/573 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
207.46.13.54 bot - "2024-08-26 02:07:19" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/117 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
36.74.40.52 - - "2024-08-26 02:07:23" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
36.74.40.52 - - "2024-08-26 02:08:29" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
36.74.40.52 - - "2024-08-26 02:08:47" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
36.74.40.52 - - "2024-08-26 02:09:01" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
36.74.40.52 - - "2024-08-26 02:09:39" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
36.74.40.52 - - "2024-08-26 02:10:08" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
36.74.40.52 - - "2024-08-26 02:10:09" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
207.46.13.54 bot - "2024-08-26 02:11:11" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/68 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
112.215.233.234 - - "2024-08-26 02:12:04" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
112.215.233.234 - - "2024-08-26 02:12:10" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
112.215.233.234 - - "2024-08-26 02:12:10" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
112.215.226.198 - - "2024-08-26 02:12:23" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
112.215.226.198 - - "2024-08-26 02:12:23" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
112.215.124.7 - - "2024-08-26 02:12:38" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/330.0.663358993 Mobile/15E148 Safari/604.1"
207.46.13.78 bot - "2024-08-26 02:13:17" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/410 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
114.10.152.88 - - "2024-08-26 02:14:19" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/133/68/732 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0"
66.249.73.193 bot - "2024-08-26 02:20:15" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/issue/view/47 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
72.14.201.145 - - "2024-08-26 02:20:16" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/48 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
180.254.142.23 - - "2024-08-26 02:20:39" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/138 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
66.249.73.195 bot - "2024-08-26 02:21:04" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/48 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.70 bot - "2024-08-26 02:21:05" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/48 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
140.213.69.168 - - "2024-08-26 02:22:06" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
140.213.69.168 - - "2024-08-26 02:22:58" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
66.249.73.194 bot - "2024-08-26 02:24:07" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
52.167.144.166 bot - "2024-08-26 02:24:17" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/468 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
114.10.146.55 - - "2024-08-26 02:24:53" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/52/35/181 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:26:36" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
52.167.144.228 bot - "2024-08-26 02:27:20" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/88 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
36.74.40.52 - - "2024-08-26 02:28:57" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:29:11" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:29:25" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:29:46" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:29:51" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:29:59" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:30:05" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:30:19" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
114.10.104.13 - - "2024-08-26 02:30:25" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/169/104/994 200 "Mozilla/5.0 (Linux; Android 12; 220733SG Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.103 Mobile Safari/537.36"
114.10.104.13 bot - "2024-08-26 02:30:37" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/169/104/994 200 "com.google.android.apps.searchlite/771667 (Linux; U; Android 12; in_ID; 220733SG; Build/SP1A.210812.016; Cronet/129.0.6614.4)"
123.231.163.158 - - "2024-08-26 02:30:38" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
52.195.234.152 - - "2024-08-26 02:32:23" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/416 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36"
103.144.227.211 - - "2024-08-26 02:32:25" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/468 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
13.231.192.134 - - "2024-08-26 02:32:29" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/416 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36"
103.144.227.211 - - "2024-08-26 02:32:52" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/download/468/234/2252 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
103.144.227.211 - - "2024-08-26 02:33:12" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/468 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
103.144.227.211 - - "2024-08-26 02:33:25" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/download/468/234/2252 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
202.67.47.25 - - "2024-08-26 02:33:38" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
202.67.47.25 - - "2024-08-26 02:33:49" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
140.213.68.79 - - "2024-08-26 02:34:34" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/download/56/51/573 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/330.0.663358993 Mobile/15E148 Safari/604.1"
202.67.47.25 - - "2024-08-26 02:35:18" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/143/96/978 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
52.167.144.238 bot - "2024-08-26 02:39:06" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/204 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
45.115.73.54 - - "2024-08-26 02:44:58" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/641/265/2614 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
